"results__layerId","results__layerName","results__displayFieldName","results__value","results__attributes__OBJECTID","results__attributes__HES Adı","results__attributes__Kurum","results__attributes__Aşaması(seç)","results__attributes__Akarsu Adı","results__attributes__SHAPE","results__geometryType","results__geometry__x","results__geometry__y","results__geometry__spatialReference__wkid","results__geometry__spatialReference__latestWkid","exceededTransferLimit"
"25","İşletme Durumuna Göre HES","HES_ADI","Yağmur Barajı HES","453","Yağmur Barajı HES","Kamu","planlama","Murat N.","Point","esriGeometryPoint","42.657174278396688","39.458074279847125","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Sogut I HES","1773","Sogut I HES","Özel(Yap İşlet)","Fizibilite","Zaraphane","Point","esriGeometryPoint","42.685277915400015","40.021432065213652","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Karakurt HES","1768","Karakurt HES","Özel(Yap İşlet)","SKHA","Aras N.","Point","esriGeometryPoint","42.705194566689542","40.140042415451376","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kale HES","1729","Kale HES","Özel(Yap İşlet)","Fizibilite","Kars Ç.","Point","esriGeometryPoint","42.769185460397949","40.11304020772841","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Türkyılmaz  HES","13","Türkyılmaz  HES","Özel(Yap İşlet)","Fizibilite","Asmaca Ç.","Point","esriGeometryPoint","35.895546363534258","37.963454689375425","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çoraklı HES","73","Çoraklı HES","Özel(Yap İşlet)","Fizibilite","Taşlık Dere","Point","esriGeometryPoint","35.925909455261163","37.98880171952689","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kılıçlı I HES","56","Kılıçlı I HES","Özel(Yap İşlet)","SKHA","Taşlık Dere","Point","esriGeometryPoint","35.959674137567745","38.011725117333633","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yamanlı I HES","400","Yamanlı I HES","Özel(Yap İşlet)","SKHA","Dingirler Dere","Point","esriGeometryPoint","36.15365428290616","37.874485140664","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","İnci HES","123","İnci HES","Özel(Yap İşlet)","Ön rapor","Savrun Ç.","Point","esriGeometryPoint","36.164996996224019","37.577731714060675","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Andırın  ","1453","Andırın","Özel(Yap İşlet Devret)","Insa Halinde","Keşiş Ç.","Point","esriGeometryPoint","36.239275411594441","37.531121032885231","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Sağlam 2 HES","394","Sağlam 2 HES","Özel(Yap İşlet)","Fizibilite","Karaçay","Point","esriGeometryPoint","36.297804833518569","37.04435022458685","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çatköy HES","119","Çatköy HES","Özel(Yap İşlet)","SKHA","Deliçay","Point","esriGeometryPoint","36.368670957657706","36.881476903359825","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Pınarbaşı HES","1013","Pınarbaşı HES","Özel(Yap İşlet)","Lisans","Pınarbaşı Kaynağı","Point","esriGeometryPoint","36.374063424862193","38.727371675941519","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Karaçay -2 HES","388","Karaçay -2 HES","Özel(Yap İşlet)","Fizibilite","Sabunsuyu D.","Point","esriGeometryPoint","36.481601250993819","37.288493837307897","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kale ","166","Kale","Özel(Yap İşlet Devret)","Insa Halinde","Körsulu Ç.","Point","esriGeometryPoint","36.49275334508814","37.593738914677928","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Üçkaya HES","1415","Üçkaya HES","Özel(Yap İşlet Devret)","SKHA","Mezgirt D.","Point","esriGeometryPoint","36.606225795910824","37.882644656392664","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Torlar HES","1421","Torlar HES","Özel(Yap İşlet Devret)","SKHA","Körsulu","Point","esriGeometryPoint","36.622248663000661","37.63667777047295","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yaşıl","1499","Yaşıl","Özel(Yap İşlet Devret)","SKHA","Aksu Ç.","Point","esriGeometryPoint","37.14385247458754","37.341062509562043","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kurtuluş","1471","Kurtuluş","Özel(Yap İşlet Devret)","SKHA","Sacir Suyu","Point","esriGeometryPoint","37.451399753399436","37.027881875560617","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Bolaman HES","424","Bolaman HES","Özel(Yap İşlet)","Fizibilite","Bolaman","Point","esriGeometryPoint","37.489317516033985","40.926590534274965","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kayalı HES","290","Kayalı HES","Özel(Yap İşlet Devret)","Fizibilite","Sürgü Ç. Tatlar Ç.","Point","esriGeometryPoint","37.678834002635746","37.969393838607644","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Üçgen-2 HES","1504","Üçgen-2 HES","Özel(Yap İşlet)","Lisans","Null","Point","esriGeometryPoint","37.982434925612473","40.745640558104874","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Doğankaya","157","Doğankaya","Özel(Yap İşlet Devret)","SKHA","Göksu N.","Point","esriGeometryPoint","38.028470804558353","37.733527381898988","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çatalçam HES","670","Çatalçam HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.119771396546874","40.670916757824365","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kovanlık HES","735","Kovanlık HES","Kamu","Null","Null","Point","esriGeometryPoint","38.15437942344608","40.821164735408317","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","İmranlı HES","1402","İmranlı HES","Kamu","planlama","Kızılırmak","Point","esriGeometryPoint","38.172635372515359","39.881397696178119","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Arpacık HES","669","Arpacık HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.194808347254188","40.703219585807339","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ayranlı HES","235","Ayranlı HES","Kamu","master plan, öninceleme","Karabudak","Point","esriGeometryPoint","38.32259006797193","39.57376772370484","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ağıl HES","184","Ağıl HES","Kamu","master plan, öninceleme","Karabudak D.","Point","esriGeometryPoint","38.335815724770761","39.574503535553575","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ozanlı HES","739","Ozanlı HES","Kamu","Null","Null","Point","esriGeometryPoint","38.405144353005994","40.234302909282988","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Angutlu-I-2 HES","1557","Angutlu-I-2 HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.463436901803838","40.786533139513629","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Burak Ömer HES","287","Burak Ömer HES","Özel(Yap İşlet Devret)","Fizibilite","Koçaçimen D.","Point","esriGeometryPoint","38.498980707959376","39.272475557427413","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Konak HES","1397","Konak HES","Özel(Yap İşlet)","Isletmede","S1 Sulama Kanalı","Point","esriGeometryPoint","38.548744892629827","40.071079158966789","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Büyük HES","1559","Büyük HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.550903187968096","40.822039683706826","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Aksu HES","1568","Aksu HES","Özel(Yap İşlet Devret)","Fizibilite","Ekindere","Point","esriGeometryPoint","38.559347857823063","40.575731511227353","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Akköy HES","1532","Akköy HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.63363078984235","40.842529386853577","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kıran HES","661","Kıran HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.642943854078489","40.911285483966559","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Değirmen2 HES","838","Değirmen2 HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.656215989400174","40.137643901806115","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Armağan HES","289","Armağan HES","Özel(Yap İşlet Devret)","Fizibilite","Rabat Ç.","Point","esriGeometryPoint","38.759889064833885","39.211217784356769","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Oba HES","285","Oba HES","Özel(Yap İşlet Devret)","Fizibilite","Kahta Ç.","Point","esriGeometryPoint","38.772962305157179","38.037736706245269","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kaynar-1 HES","150","Kaynar-1 HES","Özel(Yap İşlet)","SKHA","Seme D.","Point","esriGeometryPoint","38.781797769296574","40.087494854188137","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ahallı HES","764","Ahallı HES","Kamu","Başvuru","Null","Point","esriGeometryPoint","38.838500339338978","40.801130642554909","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Doğankent HES","1580","Doğankent HES","Kamu","Null","Null","Point","esriGeometryPoint","38.912575159461419","40.796131650236653","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Alaş I-2 HES","788","Alaş I-2 HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","38.913263074587249","40.8193558046327","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Acısu HES","653","Acısu HES","Özel(Yap İşlet Devret)","Fizibilite","Sümüklü D.","Point","esriGeometryPoint","38.974663915414098","40.507080959237285","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Teli HES","774","Teli HES","Kamu","İnşaat aşaması","Null","Point","esriGeometryPoint","39.082796174419144","40.854638799258289","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Gecür HES","771","Gecür HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.091154250075974","40.841426151017416","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kahraman HES","805","Kahraman HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.09170820043218","40.838638514110635","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kuzey-I HES","1517","Kuzey-I HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.175121207427864","40.387373526510025","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Akyayık HES","350","Akyayık HES","Özel(Yap İşlet Devret)","Fizibilite","Mercan D.","Point","esriGeometryPoint","39.288613385105094","39.381127338234919","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kayalık HES","641","Kayalık HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.343012701364849","41.002639751968779","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Düzköy HES","655","Düzköy HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.412964328765938","40.871369520360027","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Sakaltutan Regulatoru Ve HES","935","Sakaltutan Regulatoru Ve HES","Özel(Yap İşlet)","On_Basvuru","Null","Point","esriGeometryPoint","39.451207062486525","38.174669344924062","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Visera HES","1600","Visera HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.46033527618885","40.890366723482487","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Turnagöl I HES","798","Turnagöl I HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","39.536461778977859","40.676168315349763","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Sukenarı HES","832","Sukenarı HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.576443458939735","40.786666869818198","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Saman HES","1601","Saman HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.578820890147178","40.791271176784761","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Hakis HES","334","Hakis HES","Özel(Yap İşlet Devret)","SKHA","Hakis Ç.","Point","esriGeometryPoint","39.784722731578348","39.224406871928949","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","İftelan HES","806","İftelan HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.857360991464574","40.753424043408089","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Palu HES","357","Palu HES","Kamu","master plan, öninceleme","Null","Point","esriGeometryPoint","39.913689437951795","38.680854630784708","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Poyraz I-2 Regülatörü Ve HES","257","Poyraz I-2 Regülatörü Ve HES","Kamu","planlama","Fırat","Point","esriGeometryPoint","40.155296974782928","39.576958895613437","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dibni Barajı Ve HES","942","Dibni Barajı Ve HES","Özel(Yap İşlet)","Fizibilite","Null","Point","esriGeometryPoint","40.197140443607957","38.423699906839566","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dibni HES","976","Dibni HES","Kamu","master plan, öninceleme","Dicle N.","Point","esriGeometryPoint","40.203392524783816","38.446018818701631","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dicle Sahaban HES","937","Dicle Sahaban HES","Özel(Yap İşlet)","On_Basvuru","Null","Point","esriGeometryPoint","40.21928076833705","38.109639455987576","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Derebaşı HES","732","Derebaşı HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.23133781991357","40.570828465702789","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çayırdüzü HES","214","Çayırdüzü HES","Kamu","planlama","Kırdım Ç.","Point","esriGeometryPoint","40.233409501920313","39.647119163831981","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dicle I HES","373","Dicle I HES","Özel(Yap İşlet)","Fizibilite","Null","Point","esriGeometryPoint","40.239751306982122","38.000007569471677","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Karasu -5 HES","177","Karasu -5 HES","Kamu","planlama","Karasu Ç.","Point","esriGeometryPoint","40.32581423267191","39.932699965198296","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Pulur HES","353","Pulur HES","Özel(Yap İşlet Devret)","Fizibilite","Gökçeli Çay","Point","esriGeometryPoint","40.369849684162311","39.228263066030188","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çalkışla HES","238","Çalkışla HES","Kamu","master plan, öninceleme","Çiftlik","Point","esriGeometryPoint","40.443633505092315","39.773193278591542","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Fındıklı HES","183","Fındıklı HES","Kamu","planlama","Fırat","Point","esriGeometryPoint","40.502802184676561","39.678230196623055","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kutulu HES","802","Kutulu HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.542854205098422","40.945789447683389","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Adacami HES","709","Adacami HES","Özel(Yap İşlet Devret)","Insa Halinde","Salaha D.","Point","esriGeometryPoint","40.5708102602485","41.016021675947634","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ayvasıl HES","656","Ayvasıl HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.60052100545073","40.961270422582402","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ayvasıl HES","1523","Ayvasıl HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.60052100545073","40.961270422582402","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çiftlik HES","210","Çiftlik HES","Kamu","master plan, öninceleme","Ballıkaya","Point","esriGeometryPoint","40.61567757246835","39.784540214884522","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Adacami HES","698","Adacami HES","Kamu","Başvuru","Null","Point","esriGeometryPoint","40.619089550738444","40.972116521847099","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çapakcur HES","320","Çapakcur HES","Özel(Yap İşlet Devret)","Fizibilite","Göynük Ç.","Point","esriGeometryPoint","40.619510859967725","38.900970585212782","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yanıkköprü HES","745","Yanıkköprü HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.630867316101259","40.198368255259446","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yanıkköprü HES","746","Yanıkköprü HES","Kamu","FZB","Null","Point","esriGeometryPoint","40.63092276537423","40.198107501326497","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yanıkköprü I HES","446","Yanıkköprü I HES","Kamu","master plan, öninceleme","Çoruh (Kurt)","Point","esriGeometryPoint","40.640843344269413","40.212556462541848","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Alicik HES","1618","Alicik HES","Özel(Yap İşlet Devret)","PL","Kale Dere","Point","esriGeometryPoint","40.65550951341929","40.943332925452872","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Bingöl 2 HES","322","Bingöl 2 HES","Özel(Yap İşlet Devret)","Fizibilite","Göynük Ç.","Point","esriGeometryPoint","40.656894049291147","38.941639446326484","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Saf 3 HES","298","Saf 3 HES","Özel(Yap İşlet Devret)","Fizibilite","Göynük Ç.","Point","esriGeometryPoint","40.699966562390948","39.008595435268901","4326","4326",""
